member_id,first_name,last_name,email,phone,birth_date,registration_date,city,postal_code,subscription_type
MEM00235,Julie,Thomas,julie.thomas235@email.fr,0629655410,13/09/1967,27/06/2023,Nice,06000,Senior
MEM00236,Luc,Dubois,luc.dubois236@email.fr,0633776150,1994-05-01,20/04/2024,Rennes,35000,Senior
MEM00237,Alexandre,Garcia,alexandre.garcia237@email.fr,0685764804,30/12/1978,2024-10-04,Rennes,35000,VIP
MEM00238,Luc,Garcia,luc.garcia238@email.fr,0619165226,1989-09-03,08/10/2024,Montpellier,34000,VIP
MEM00239,Marc,Vincent,marc.vincent239@email.fr,0617539294,08/07/1995,17/03/2023,Nantes,44000,VIP
MEM00240,David,Garcia,david.garcia240@email.fr,0615047559,1983-01-30,2023-10-21,Paris,75001,Basic
MEM00241,Antoine,Dubois,antoine.dubois241@email.fr,0692545028,29/06/1995,29/01/2024,Lille,59000,Student
MEM00242,Alexandre,Roux,alexandre.roux242@email.fr,0615505975,2001-04-15,29/10/2024,Montpellier,34000,Premium
MEM00243,Nicolas,Fournier,nicolas.fournier243@email.fr,0673837847,15/07/1963,2023-03-05,Bordeaux,33000,Student
MEM00244,Sophie,Simon,sophie.simon244@email.fr,0621318464,1965-06-25,10/02/2023,Bordeaux,33000,Premium
MEM00245,Maxime,Garcia,maxime.garcia245@email.fr,0668978194,24/11/1996,16/09/2024,Bordeaux,33000,Premium
MEM00246,Emma,Laurent,emma.laurent246@email.fr,0647969333,1986-09-03,2023-12-13,Strasbourg,67000,Senior
MEM00247,Marie,Simon,marie.simon247@email.fr,0618846539,24/06/1958,25/07/2024,Nantes,44000,Student
MEM00248,Anne,Leroy,anne.leroy248@email.fr,0698122539,1963-06-29,08/12/2023,Lille,59000,Basic
MEM00249,Alexandre,Robert,alexandre.robert249@email.fr,0656952151,01/03/1985,2023-05-13,Nice,06000,Senior
MEM00250,Maxime,Dubois,maxime.dubois250@email.fr,0651551377,1983-10-18,20/10/2024,Bordeaux,33000,VIP
MEM00251,Luc,Bertrand,luc.bertrand251@email.fr,0622543044,27/12/1987,04/06/2024,Rennes,35000,VIP
MEM00252,Jean,Laurent,jean.laurent252@email.fr,0651455302,1969-03-20,2023-12-16,Marseille,13001,Student
MEM00253,Thomas,Durand,thomas.durand253@email.fr,0628463709,03/12/1956,30/10/2023,Marseille,13001,Basic
MEM00254,Julien,Roux,julien.roux254@email.fr,0680669879,1980-03-19,24/09/2024,Paris,75001,Premium
MEM00255,Léa,Lefebvre,léa.lefebvre255@email.fr,0630703455,23/03/1966,2024-10-01,Marseille,13001,Premium
MEM00256,Manon,Garcia,manon.garcia256@email.fr,0615864298,1982-09-07,23/11/2024,Strasbourg,67000,Premium
MEM00257,David,Fournier,david.fournier257@email.fr,0648242379,11/04/1990,28/08/2023,Reims,51100,Senior
MEM00258,Julie,Moreau,julie.moreau258@email.fr,0672950208,1983-01-01,2024-11-25,Toulouse,31000,Senior
MEM00259,David,Garcia,david.garcia259@email.fr,0647818761,13/02/1995,24/06/2024,Strasbourg,67000,Student
MEM00260,Claire,Petit,claire.petit260@email.fr,0691156554,1972-06-06,23/02/2023,Marseille,13001,Student
MEM00261,Emma,Roux,emma.roux261@email.fr,0623769360,14/04/1996,2023-05-08,Reims,51100,VIP
MEM00262,Pierre,Richard,pierre.richard262@email.fr,0646613428,1996-01-21,31/05/2023,Montpellier,34000,Student
MEM00263,Pierre,Durand,pierre.durand263@email.fr,0670549373,23/05/1952,29/02/2024,Nantes,44000,Basic
MEM00264,Laurent,Bertrand,laurent.bertrand264@email.fr,0660192261,1984-08-23,2023-03-25,Toulouse,31000,VIP
MEM00265,Julie,Martin,julie.martin265@email.fr,0652773159,30/01/1980,30/05/2023,Lyon,69001,Premium
MEM00266,Marie,Moreau,marie.moreau266@email.fr,0673411827,1962-06-14,25/04/2024,Reims,51100,Student
MEM00267,Léa,Martin,léa.martin267@email.fr,0620633503,17/12/1972,2023-08-09,Paris,75001,Premium
MEM00268,Sarah,Fournier,sarah.fournier268@email.fr,0680836292,1959-12-23,23/10/2023,Strasbourg,67000,Premium
MEM00269,Anne,Thomas,anne.thomas269@email.fr,0616408822,31/08/1987,16/10/2024,Toulouse,31000,Senior
MEM00270,David,Dubois,david.dubois270@email.fr,0624879094,2003-07-15,2024-07-02,Montpellier,34000,Basic
MEM00271,Antoine,Bertrand,antoine.bertrand271@email.fr,0687181563,18/11/1962,26/10/2023,Toulouse,31000,Student
MEM00272,Jean,Fournier,jean.fournier272@email.fr,0657354167,2001-03-13,02/03/2024,Toulouse,31000,Premium
MEM00273,Chloé,Dubois,chloé.dubois273@email.fr,0680260907,27/01/1956,2024-06-22,Nantes,44000,Senior
MEM00274,Julien,Bertrand,julien.bertrand274@email.fr,0684377016,1985-01-11,26/04/2024,Paris,75001,Basic
MEM00275,Antoine,Lefebvre,antoine.lefebvre275@email.fr,0660103798,17/06/1951,01/01/2024,Nice,06000,Basic
MEM00276,Emma,Durand,emma.durand276@email.fr,0698195059,1959-04-20,2024-08-18,Rennes,35000,VIP
MEM00277,Luc,Bernard,luc.bernard277@email.fr,0657284777,16/05/1980,20/10/2024,Bordeaux,33000,Premium
MEM00278,Chloé,Garcia,chloé.garcia278@email.fr,0674227366,1966-05-09,19/05/2023,Rennes,35000,Basic
MEM00279,Maxime,Garcia,maxime.garcia279@email.fr,0614963880,01/02/1968,2023-02-14,Nice,06000,Premium
MEM00280,Marie,Simon,marie.simon280@email.fr,0651617680,1985-09-23,10/07/2024,Bordeaux,33000,Student
MEM00281,Marc,Bernard,marc.bernard281@email.fr,0696825515,02/09/1975,01/01/2024,Toulouse,31000,Basic
MEM00282,Antoine,Simon,antoine.simon282@email.fr,0646670512,1983-01-07,2024-03-23,Lyon,69001,Student
MEM00283,Manon,Garcia,manon.garcia283@email.fr,0661894582,05/10/1966,23/05/2024,Nantes,44000,Student
MEM00284,Emma,Bertrand,emma.bertrand284@email.fr,0645798645,1988-02-01,22/03/2023,Lyon,69001,Student
MEM00285,Léa,Richard,léa.richard285@email.fr,0683212334,26/10/1978,2023-04-16,Nice,06000,Basic
MEM00286,Nicolas,Moreau,nicolas.moreau286@email.fr,0651137177,2004-01-24,12/03/2024,Montpellier,34000,Premium
MEM00287,Maxime,Garcia,maxime.garcia287@email.fr,0657183837,19/10/1953,28/12/2023,Montpellier,34000,Senior
MEM00288,Camille,Leroy,camille.leroy288@email.fr,0695828117,1956-09-24,2024-11-18,Paris,75001,Student
MEM00289,Emma,Bertrand,emma.bertrand289@email.fr,0631473054,23/10/1962,14/09/2024,Paris,75001,Student
MEM00290,Marie,Robert,marie.robert290@email.fr,0619023909,1982-11-12,06/01/2024,Toulouse,31000,Student
MEM00291,Alexandre,Bernard,alexandre.bernard291@email.fr,0691214453,14/05/1990,2024-01-15,Marseille,13001,VIP
MEM00292,David,Dubois,david.dubois292@email.fr,0687030477,1997-07-02,11/01/2024,Marseille,13001,Student
MEM00293,Nicolas,Leroy,nicolas.leroy293@email.fr,0643502308,29/04/1952,10/07/2023,Lyon,69001,Student
MEM00294,Julien,Lefebvre,julien.lefebvre294@email.fr,0685386435,1973-06-26,2023-09-24,Lyon,69001,Student
MEM00295,Thomas,Fournier,thomas.fournier295@email.fr,0648329479,25/01/1994,24/07/2023,Reims,51100,Basic
MEM00296,Luc,Dubois,luc.dubois296@email.fr,0670672142,1989-12-07,31/03/2023,Marseille,13001,VIP
MEM00297,Chloé,Laurent,chloé.laurent297@email.fr,0618715975,22/08/1998,2023-10-25,Bordeaux,33000,VIP
MEM00298,Claire,Richard,claire.richard298@email.fr,0658518659,1970-02-12,05/05/2023,Bordeaux,33000,Premium
MEM00299,Luc,Durand,luc.durand299@email.fr,0676306502,18/05/1982,21/07/2024,Paris,75001,Senior
MEM00300,Emma,Garcia,emma.garcia300@email.fr,0684040798,2004-11-25,2023-03-30,Marseille,13001,Basic
MEM00301,Anne,Lefebvre,anne.lefebvre301@email.fr,0674245343,08/11/1986,24/02/2024,Bordeaux,33000,Senior
MEM00302,Pierre,Robert,pierre.robert302@email.fr,0652550733,1956-08-27,05/04/2024,Rennes,35000,Student
MEM00303,Chloé,Bertrand,chloé.bertrand303@email.fr,0656239991,18/06/1999,2024-10-17,Marseille,13001,Senior
MEM00304,Claire,Robert,claire.robert304@email.fr,0668065043,1954-12-21,08/05/2023,Bordeaux,33000,Senior
MEM00305,Luc,Moreau,luc.moreau305@email.fr,0632099899,12/12/1978,19/08/2023,Marseille,13001,VIP
MEM00306,Julien,Moreau,julien.moreau306@email.fr,0620584397,1967-08-12,2024-10-12,Nice,06000,Senior
MEM00307,Marc,Robert,marc.robert307@email.fr,0693889081,14/02/2005,30/06/2024,Nice,06000,Basic
MEM00308,Julien,Richard,julien.richard308@email.fr,0689431184,1963-11-01,25/06/2023,Lille,59000,Senior
MEM00309,Manon,Fournier,manon.fournier309@email.fr,0655314533,11/09/1953,2023-01-30,Lille,59000,Basic
MEM00310,Marie,Vincent,marie.vincent310@email.fr,0645521514,1968-11-29,08/08/2024,Rennes,35000,Student
MEM00311,Léa,Martin,léa.martin311@email.fr,0676845536,12/12/1998,24/10/2023,Rennes,35000,VIP
MEM00312,Laura,Durand,laura.durand312@email.fr,0664504816,1990-09-09,2023-03-16,Nice,06000,Basic
MEM00313,Claire,Garcia,claire.garcia313@email.fr,0665783806,01/09/1991,28/07/2023,Montpellier,34000,VIP
MEM00314,Léa,Robert,léa.robert314@email.fr,0651954112,1978-08-25,20/12/2023,Reims,51100,Student
MEM00315,Luc,Laurent,luc.laurent315@email.fr,0679119463,12/07/1959,2023-11-23,Bordeaux,33000,Premium
MEM00316,David,Thomas,david.thomas316@email.fr,0645899440,1972-03-29,25/05/2023,Montpellier,34000,Basic
MEM00317,Marie,Moreau,marie.moreau317@email.fr,0661559717,07/07/1987,12/09/2023,Lille,59000,Premium
MEM00318,Nicolas,Vincent,nicolas.vincent318@email.fr,0651971886,1964-04-18,2024-05-25,Toulouse,31000,Senior
MEM00319,David,David,david.david319@email.fr,0651411602,30/01/1952,03/04/2023,Montpellier,34000,Student
MEM00320,Julien,Garcia,julien.garcia320@email.fr,0642310051,2002-05-03,28/12/2023,Toulouse,31000,Basic
MEM00321,Marie,Moreau,marie.moreau321@email.fr,0676423575,21/03/1992,2023-10-20,Lille,59000,Senior
MEM00322,Jean,Thomas,jean.thomas322@email.fr,0667838146,1973-09-23,10/01/2024,Marseille,13001,Student
MEM00323,Emma,Bernard,emma.bernard323@email.fr,0663765155,28/02/2001,29/07/2024,Paris,75001,Premium
MEM00324,Emma,Roux,emma.roux324@email.fr,0648735464,1984-08-29,2024-05-31,Lyon,69001,Student
MEM00325,Sarah,Leroy,sarah.leroy325@email.fr,0693650068,26/10/2004,02/05/2023,Rennes,35000,Premium
MEM00326,Sophie,Lefebvre,sophie.lefebvre326@email.fr,0660089832,2000-01-18,10/01/2024,Nantes,44000,Premium
MEM00327,Thomas,Fournier,thomas.fournier327@email.fr,0678333267,12/11/1994,2023-02-11,Strasbourg,67000,Basic
MEM00328,Marie,Robert,marie.robert328@email.fr,0654699966,1996-08-04,12/04/2024,Montpellier,34000,Premium
MEM00329,Léa,Bertrand,léa.bertrand329@email.fr,0628761086,01/01/2005,23/11/2023,Nantes,44000,Premium
MEM00330,Laurent,Fournier,laurent.fournier330@email.fr,0650162553,1980-03-06,2024-06-03,Lille,59000,Senior
MEM00331,Sarah,David,sarah.david331@email.fr,0685554415,09/08/1992,18/01/2023,Nice,06000,VIP
MEM00332,Nicolas,Thomas,nicolas.thomas332@email.fr,0665907088,1977-08-08,06/10/2024,Lille,59000,Basic
MEM00333,Léa,David,léa.david333@email.fr,0645638891,24/11/2001,2024-08-14,Rennes,35000,Premium
MEM00334,Manon,Bernard,manon.bernard334@email.fr,0688319168,1965-04-19,20/06/2024,Montpellier,34000,Senior
MEM00335,Laurent,Robert,laurent.robert335@email.fr,0642507072,14/05/2001,23/04/2023,Paris,75001,Premium
MEM00336,Jean,Garcia,jean.garcia336@email.fr,0652103092,1963-08-03,2024-02-27,Strasbourg,67000,Premium
MEM00337,Camille,Bertrand,camille.bertrand337@email.fr,0692071195,03/08/1955,22/05/2023,Montpellier,34000,Senior
MEM00338,Thomas,Roux,thomas.roux338@email.fr,0653627409,1992-12-01,22/06/2024,Rennes,35000,Student
MEM00339,Nicolas,Richard,nicolas.richard339@email.fr,0671694994,17/09/1980,2024-07-13,Bordeaux,33000,VIP
MEM00340,Chloé,Leroy,chloé.leroy340@email.fr,0691883092,1967-04-02,10/09/2023,Montpellier,34000,VIP
MEM00341,Sarah,Moreau,sarah.moreau341@email.fr,0640181142,06/12/1975,01/08/2023,Nice,06000,Student
MEM00342,Nicolas,David,nicolas.david342@email.fr,0656815569,1974-07-14,2023-10-22,Bordeaux,33000,Basic
MEM00343,Alexandre,Roux,alexandre.roux343@email.fr,0660961690,18/12/1980,30/05/2023,Strasbourg,67000,VIP
MEM00344,Marie,Moreau,marie.moreau344@email.fr,0620607151,1989-09-08,02/11/2024,Nantes,44000,VIP
MEM00345,Manon,David,manon.david345@email.fr,0638720823,27/04/1998,2023-10-05,Toulouse,31000,Senior
MEM00346,Maxime,Leroy,maxime.leroy346@email.fr,0628424464,2005-03-27,23/08/2024,Lyon,69001,Premium
MEM00347,Julie,Bernard,julie.bernard347@email.fr,0699903592,31/03/1970,15/10/2024,Bordeaux,33000,Premium
MEM00348,Marie,Thomas,marie.thomas348@email.fr,0665472370,1992-05-19,2023-04-13,Nantes,44000,Premium
MEM00349,Jean,Roux,jean.roux349@email.fr,0631198492,04/09/1992,03/05/2024,Strasbourg,67000,Premium
MEM00350,Anne,Simon,anne.simon350@email.fr,0648307798,1955-04-23,02/04/2023,Rennes,35000,Senior
MEM00351,Julie,Roux,julie.roux351@email.fr,0615006085,29/06/1987,2023-06-30,Marseille,13001,Basic
MEM00352,Laurent,David,laurent.david352@email.fr,0635006323,1975-12-21,08/02/2023,Reims,51100,Basic
MEM00353,Anne,Vincent,anne.vincent353@email.fr,0690904160,22/01/1980,19/10/2023,Lyon,69001,Student
MEM00354,Antoine,Roux,antoine.roux354@email.fr,0680372842,1962-01-15,2024-05-31,Montpellier,34000,Student
MEM00355,Marc,Petit,marc.petit355@email.fr,0625119192,30/07/1964,14/04/2024,Nantes,44000,VIP
MEM00356,Maxime,Richard,maxime.richard356@email.fr,0611890348,1980-03-30,30/10/2023,Reims,51100,Senior
MEM00357,Chloé,Petit,chloé.petit357@email.fr,0633554528,19/05/1986,2024-03-13,Lille,59000,Senior
MEM00358,Nicolas,Dubois,nicolas.dubois358@email.fr,0663798927,1958-07-23,09/07/2023,Rennes,35000,Premium
MEM00359,Laura,Simon,laura.simon359@email.fr,0643292316,25/05/1973,28/01/2024,Paris,75001,Premium
MEM00360,David,Leroy,david.leroy360@email.fr,0654241559,2002-04-04,2024-08-09,Nice,06000,Basic
MEM00361,Marc,Laurent,marc.laurent361@email.fr,0641715995,09/08/1960,21/04/2024,Paris,75001,VIP
MEM00362,Claire,Lefebvre,claire.lefebvre362@email.fr,0677447155,1977-11-25,01/05/2023,Reims,51100,VIP
MEM00363,Emma,Fournier,emma.fournier363@email.fr,0639641883,25/12/1961,2024-05-04,Toulouse,31000,Premium
MEM00364,David,Fournier,david.fournier364@email.fr,0660147077,1999-04-11,27/04/2024,Strasbourg,67000,Senior
MEM00365,Chloé,Petit,chloé.petit365@email.fr,0643214247,15/06/2003,25/03/2023,Rennes,35000,Senior
MEM00366,David,Bertrand,david.bertrand366@email.fr,0658557943,2000-08-12,2023-04-25,Lyon,69001,Basic
MEM00367,Sarah,Bertrand,sarah.bertrand367@email.fr,0637133023,23/02/1998,03/06/2023,Lille,59000,Premium
MEM00368,Nicolas,Bertrand,nicolas.bertrand368@email.fr,0669302835,1968-06-05,20/08/2024,Lyon,69001,Student
MEM00369,Pierre,Bertrand,pierre.bertrand369@email.fr,0669791674,06/09/1990,2023-05-16,Paris,75001,Senior
MEM00370,Camille,Garcia,camille.garcia370@email.fr,0685686878,2000-02-18,18/04/2024,Paris,75001,VIP
MEM00371,Manon,Martin,manon.martin371@email.fr,0663143336,09/04/1950,12/08/2023,Nice,06000,Senior
MEM00372,Pierre,Bernard,pierre.bernard372@email.fr,0666867700,1955-09-21,2024-07-08,Nantes,44000,Basic
MEM00373,Pierre,David,pierre.david373@email.fr,0614259382,06/09/1986,04/07/2023,Nice,06000,Premium
MEM00374,Antoine,Michel,antoine.michel374@email.fr,0660259293,1990-03-29,22/01/2024,Strasbourg,67000,Student
MEM00375,Pierre,Roux,pierre.roux375@email.fr,0627849589,14/03/1981,2023-05-02,Rennes,35000,Premium
MEM00376,Sarah,Lefebvre,sarah.lefebvre376@email.fr,0680980044,1969-12-24,04/01/2023,Marseille,13001,Basic
MEM00377,Anne,Garcia,anne.garcia377@email.fr,0683074216,21/09/1997,24/01/2024,Strasbourg,67000,Premium
MEM00378,Julie,Garcia,julie.garcia378@email.fr,0656460773,1974-09-24,2023-07-13,Marseille,13001,Basic
MEM00379,Marie,Michel,marie.michel379@email.fr,0692533595,05/08/1971,31/07/2023,Paris,75001,Basic
MEM00380,Sophie,Fournier,sophie.fournier380@email.fr,0614506531,2003-08-19,19/11/2024,Montpellier,34000,Basic
MEM00381,Julie,Bernard,julie.bernard381@email.fr,0663991141,09/01/1971,2024-07-06,Montpellier,34000,Premium
MEM00382,Marie,Robert,marie.robert382@email.fr,0677631755,1971-01-04,12/08/2024,Nice,06000,VIP
MEM00383,Alexandre,Fournier,alexandre.fournier383@email.fr,0653038943,27/01/1977,27/05/2023,Toulouse,31000,Senior
MEM00384,Julie,Michel,julie.michel384@email.fr,0650332555,1955-06-21,2024-07-24,Nice,06000,Senior
MEM00385,Manon,Richard,manon.richard385@email.fr,0694019376,29/04/1988,23/07/2024,Rennes,35000,Student
MEM00386,Marie,Laurent,marie.laurent386@email.fr,0696344420,1984-03-12,21/06/2024,Rennes,35000,VIP
MEM00387,Maxime,Michel,maxime.michel387@email.fr,0664795619,26/11/1976,2024-01-21,Marseille,13001,Premium
MEM00388,Sarah,David,sarah.david388@email.fr,0642342202,1976-12-24,28/05/2023,Toulouse,31000,Student
MEM00389,Marie,Roux,marie.roux389@email.fr,0665388634,31/12/1999,26/06/2024,Strasbourg,67000,Premium
MEM00390,Laurent,Durand,laurent.durand390@email.fr,0644224936,1979-08-19,2024-10-24,Toulouse,31000,Basic
MEM00391,David,Laurent,david.laurent391@email.fr,0622410307,02/02/1967,22/02/2023,Bordeaux,33000,VIP
MEM00392,Laurent,Fournier,laurent.fournier392@email.fr,0690922827,1956-07-12,12/07/2023,Paris,75001,Senior
MEM00393,Manon,Roux,manon.roux393@email.fr,0639127464,27/09/1968,2023-12-07,Montpellier,34000,VIP
MEM00394,Jean,Petit,jean.petit394@email.fr,0635504548,1960-07-11,05/05/2024,Reims,51100,Premium
MEM00395,Maxime,Fournier,maxime.fournier395@email.fr,0637449289,22/06/1971,19/07/2024,Strasbourg,67000,VIP
MEM00396,Anne,Lefebvre,anne.lefebvre396@email.fr,0672579077,1982-03-26,2023-11-12,Bordeaux,33000,VIP
MEM00397,Emma,Bertrand,emma.bertrand397@email.fr,0676743428,06/11/1958,25/04/2024,Montpellier,34000,VIP
MEM00398,Thomas,Laurent,thomas.laurent398@email.fr,0651999682,1954-02-07,30/07/2024,Strasbourg,67000,Premium
MEM00399,Manon,Robert,manon.robert399@email.fr,0612176998,22/08/1999,2024-08-21,Nice,06000,Senior
MEM00400,Manon,Michel,manon.michel400@email.fr,0649620038,1967-08-08,04/12/2023,Marseille,13001,Premium
MEM00401,Laurent,Vincent,laurent.vincent401@email.fr,0642981324,27/05/1999,01/11/2024,Montpellier,34000,VIP
MEM00402,Marc,David,marc.david402@email.fr,0696126771,1994-01-05,2024-04-16,Reims,51100,Premium
MEM00403,Manon,Laurent,manon.laurent403@email.fr,0632718459,13/01/1999,15/05/2024,Marseille,13001,Premium
MEM00404,Sarah,Bernard,sarah.bernard404@email.fr,0680322629,1956-09-01,15/11/2024,Paris,75001,Basic
MEM00405,Jean,Michel,jean.michel405@email.fr,0628453800,06/10/1970,2023-03-11,Rennes,35000,Premium
MEM00406,Jean,Petit,jean.petit406@email.fr,0677878323,1983-06-26,03/03/2023,Montpellier,34000,Senior
MEM00407,Antoine,Fournier,antoine.fournier407@email.fr,0674854563,08/10/1993,17/01/2023,Rennes,35000,Basic
MEM00408,Sarah,Roux,sarah.roux408@email.fr,0665208920,1951-07-03,2024-06-26,Paris,75001,VIP
MEM00409,Sarah,Moreau,sarah.moreau409@email.fr,0612300840,18/08/1988,03/07/2023,Bordeaux,33000,Basic
MEM00410,Sophie,Bertrand,sophie.bertrand410@email.fr,0629984682,1967-03-22,26/09/2024,Toulouse,31000,Senior
MEM00411,Marc,Laurent,marc.laurent411@email.fr,0645879718,02/02/1957,2024-01-18,Strasbourg,67000,Student
MEM00412,David,Vincent,david.vincent412@email.fr,0642642810,1970-04-06,04/11/2023,Reims,51100,Basic
MEM00413,Antoine,Bernard,antoine.bernard413@email.fr,0622549425,10/01/1984,22/01/2024,Strasbourg,67000,Senior
MEM00414,Laura,Bernard,laura.bernard414@email.fr,0695462880,1965-05-17,2023-03-26,Paris,75001,Student
MEM00415,Camille,Simon,camille.simon415@email.fr,0685947990,20/05/1997,13/02/2023,Lyon,69001,Premium
MEM00416,Thomas,Vincent,thomas.vincent416@email.fr,0673820568,1954-03-06,18/03/2023,Nice,06000,VIP
MEM00417,Sarah,Vincent,sarah.vincent417@email.fr,0698329927,03/02/1966,2023-11-19,Paris,75001,Basic
MEM00418,Thomas,Vincent,thomas.vincent418@email.fr,0629353063,1985-09-25,20/03/2023,Reims,51100,VIP
MEM00419,Claire,Vincent,claire.vincent419@email.fr,0642275631,29/11/1984,24/11/2024,Lille,59000,Senior
MEM00420,Nicolas,Lefebvre,nicolas.lefebvre420@email.fr,0628783850,1957-01-13,2024-05-27,Reims,51100,VIP
MEM00421,Marie,Thomas,marie.thomas421@email.fr,0668664992,26/10/1956,15/12/2023,Toulouse,31000,Senior
MEM00422,Léa,Fournier,léa.fournier422@email.fr,0663244581,1952-08-28,11/10/2024,Nantes,44000,VIP
MEM00423,David,David,david.david423@email.fr,0640620216,13/08/1999,2024-01-20,Nantes,44000,Student
MEM00424,Claire,Vincent,claire.vincent424@email.fr,0698673882,1957-09-09,25/09/2024,Strasbourg,67000,VIP
MEM00425,Julie,Dubois,julie.dubois425@email.fr,0621010955,02/11/1963,25/01/2024,Nice,06000,Premium
MEM00426,Manon,Lefebvre,manon.lefebvre426@email.fr,0652503832,1959-07-24,2023-04-04,Nantes,44000,Basic
MEM00427,Anne,Garcia,anne.garcia427@email.fr,0658307308,04/03/1959,16/05/2023,Nice,06000,Basic
MEM00428,Claire,Michel,claire.michel428@email.fr,0670242778,1999-10-08,08/06/2024,Bordeaux,33000,Student
MEM00429,Sophie,Martin,sophie.martin429@email.fr,0622028437,21/09/1999,2023-04-06,Nantes,44000,Senior
MEM00430,Léa,Simon,léa.simon430@email.fr,0661705758,1976-03-08,28/02/2024,Paris,75001,Student
MEM00431,Pierre,Roux,pierre.roux431@email.fr,0642580349,01/10/1996,23/06/2023,Lille,59000,Student
MEM00432,Claire,Robert,claire.robert432@email.fr,0646093692,1974-01-30,2024-05-19,Nice,06000,Premium
MEM00433,Pierre,Richard,pierre.richard433@email.fr,0668341261,12/10/1987,03/11/2023,Nice,06000,Student
MEM00434,Pierre,Laurent,pierre.laurent434@email.fr,0643782566,1994-06-25,31/08/2024,Toulouse,31000,Senior
MEM00435,Thomas,Garcia,thomas.garcia435@email.fr,0624357588,02/05/1977,2023-01-07,Marseille,13001,Student
MEM00436,Nicolas,Fournier,nicolas.fournier436@email.fr,0660987966,1989-06-30,09/12/2023,Nantes,44000,Student
MEM00437,Antoine,Fournier,antoine.fournier437@email.fr,0628270317,08/10/1978,09/09/2024,Nice,06000,Premium
MEM00438,Laura,Simon,laura.simon438@email.fr,0633842070,1978-08-19,2023-10-26,Strasbourg,67000,Student
